Time,Dev1/ai0,Average
47:59.1,0.004482322,
47:59.1,0.005770733,
47:59.1,0.005770733,
47:59.1,0.005770733,
47:59.1,0.006414939,
47:59.1,0.006414939,
47:59.2,0.006092836,
47:59.2,0.004804425,
47:59.2,0.007381248,
47:59.2,0.006414939,
47:59.2,0.005126528,
47:59.2,0.007059145,
47:59.2,0.005770733,
47:59.2,0.006737042,
47:59.2,0.006092836,
47:59.2,0.006092836,
47:59.3,0.004482322,
47:59.3,0.004160219,
47:59.3,0.005770733,
47:59.3,0.007703351,
47:59.3,0.006414939,
47:59.3,0.005770733,
47:59.3,0.004482322,
47:59.3,0.005126528,
47:59.3,0.006414939,
47:59.3,0.00544863,
47:59.4,0.00544863,
47:59.4,0.00544863,
47:59.4,0.007381248,
47:59.4,0.005126528,
47:59.4,0.006092836,
47:59.4,0.006414939,
47:59.4,0.005770733,
47:59.4,0.006092836,
47:59.4,0.005126528,
47:59.4,0.005770733,
47:59.5,0.006092836,
47:59.5,0.007059145,
47:59.5,0.005126528,
47:59.5,0.004804425,
47:59.5,0.00544863,
47:59.5,0.00544863,
47:59.5,0.005770733,
47:59.5,0.006092836,
47:59.5,0.005770733,
47:59.5,0.004804425,
47:59.6,0.005126528,
47:59.6,0.006092836,
47:59.6,0.004482322,
47:59.6,0.006414939,
47:59.6,0.006414939,
47:59.6,0.006737042,
47:59.6,0.00544863,
